iu,iv,u_mm,v_mm,x_mm,y_mm,z_mm,nx,ny,nz,theta1_rad,theta2_rad,residual_abs,valid,reason_code
5,8,58.625000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
6,8,59.050000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
7,8,59.475000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
8,8,59.900000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
9,8,60.325000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
10,8,60.750000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
11,8,61.175000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
12,8,61.600000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
13,8,62.025000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
14,8,62.450000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
15,8,62.875000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
16,8,63.300000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
17,8,63.725000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
18,8,64.150000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
19,8,64.575000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
20,8,65.000000,3.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
0,9,56.500000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
1,9,56.925000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
2,9,57.350000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
3,9,57.775000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
4,9,58.200000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
5,9,58.625000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
6,9,59.050000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
7,9,59.475000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
8,9,59.900000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
9,9,60.325000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
10,9,60.750000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
11,9,61.175000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
12,9,61.600000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
13,9,62.025000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
14,9,62.450000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
15,9,62.875000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
16,9,63.300000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
17,9,63.725000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
18,9,64.150000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
19,9,64.575000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
20,9,65.000000,4.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
0,10,56.500000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
1,10,56.925000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
2,10,57.350000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
3,10,57.775000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
4,10,58.200000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
5,10,58.625000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
6,10,59.050000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
7,10,59.475000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
8,10,59.900000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
9,10,60.325000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
10,10,60.750000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
11,10,61.175000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
12,10,61.600000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
13,10,62.025000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
14,10,62.450000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
15,10,62.875000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
16,10,63.300000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
17,10,63.725000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
18,10,64.150000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
19,10,64.575000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
20,10,65.000000,5.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.000000000000,0.000000000000,0.000000,0,SOLVER_FAIL
